Datum,GLD_Goldpreis,Silber_Preis,SP500_Aktienmarkt,Oelpreis_USO,EUR_USD_Waehrung,GDX_GoldMinen,Rhodium_Preis
2011-12-15,152.330002,53604,122.18,36.130001,1.3018,48.973877,1425
2011-12-16,155.229996,53458,121.589996,36.27,1.3035,49.921513,1400
2011-12-19,154.869995,52961,120.290001,36.200001,1.2995,48.490578,1400
2011-12-20,156.979996,53487,123.93,37.560001,1.3079,50.215282,1400
2011-12-21,157.160004,53148,124.169998,38.110001,1.3045,50.186852,1400
2011-12-22,156.03999299999995,52894,125.269997,38.279999,1.3051,49.656178,1400
2011-12-23,156.309998,53067,126.389999,38.490002,1.3043,50.169365,1400
2011-12-27,154.910004,52711,126.489998,39.060001,1.3068,49.295036,1400
2011-12-28,151.029999,50636,124.830002,38.34,1.2936,47.574883,1400
2011-12-29,150.339996,50218,126.120003,38.41,1.2962,48.658298,1400
2011-12-30,151.990005,51445,125.5,38.110001,1.2948,48.876881,1400
2012-01-03,155.919998,53109,127.5,39.689999,1.3051,51.129227,1400
2012-01-04,156.71000700000005,52761,127.699997,39.77,1.2942,51.072212,1400
2012-01-05,157.779999,52740,128.03999299999998,39.169998,1.278,51.224262,1375
2012-01-06,157.199997,51868,127.709999,39.220001,1.2721,50.701565,1375
2012-01-09,156.5,51749,128.020004,39.080002,1.2767,50.986671,1350
2012-01-10,158.639999,52566,129.130005,39.34,1.2772,51.765972,1350
2012-01-11,159.669998,52607,129.199997,38.919998,1.2704,51.613911,1350
2012-01-12,160.380005,52770,129.509995,38.060001,1.2826,52.003555,1350
2012-01-13,159.259995,52001,128.839996,38.16,1.2677,51.366817,1375
2012-01-17,160.5,53207,129.339996,38.790001,1.274,50.540005,1375
2012-01-18,161.600006,53428,130.770004,38.830002,1.2854,50.597027,1375
2012-01-19,161.220001,53387,131.46000700000002,38.689999,1.2965,49.561138,1375
2012-01-20,162.070007,54825,131.949997,37.779999,1.2938,49.589649,1375
2012-01-23,163.160004,55565,131.610001,38.389999,1.3030000000000002,50.378445,1400
2012-01-24,162.009995,55365,131.46000700000002,38.099998,1.3022,49.24752,1400
2012-01-25,166.419998,56411,132.559998,38.349998,1.311,52.488239,1400
2012-01-27,168.970001,57165,131.820007,38.299999,1.3226,54.30342099999999,1425
2012-01-30,168.029999,56992,131.369995,38.009998,1.3127,53.657177,1450
2012-01-31,169.309998,56422,131.320007,37.82,1.3079,53.657177,1475
2012-02-01,169.559998,56834,132.470001,37.380001,1.3159,53.752213,1475
2012-02-02,171.050003,57023,132.679993,37.130001,1.3146,54.617039,1475
2012-02-03,167.639999,56161,134.53999299999998,37.59,1.3144,53.638172,1475
2012-02-06,167.179993,56426,134.449997,37.330002,1.3134,53.39107900000001,1475
2012-02-07,169.699997,57265,134.78999299999998,37.950001,1.3266,53.105972,1500
2012-02-08,168.5,56821,135.190002,38.040001,1.3258,52.782852,1500
2012-02-09,168.020004,57177,135.360001,38.330002,1.3283,52.50724399999999,1500
2012-02-10,167.139999,56915,134.360001,38.02,1.3175,51.78497700000001,1525
2012-02-13,167.509995,56664,135.360001,38.689999,1.3194,51.604408,1525
2012-02-14,167.119995,56416,135.190002,38.84,1.3119,51.100712,1550
2012-02-15,168.110001,56303,134.559998,39.18,1.3071,50.901142,1550
2012-02-16,168.0,56216,136.050003,39.279999,1.3141,52.222141,1525
2012-02-17,167.350006,55926,136.410004,39.75,1.3152,51.46185300000001,1525
2012-02-21,171.020004,57157,136.470001,40.580002,1.3241,53.048946,1525
2012-02-22,172.940002,57257,136.029999,40.59,1.3245,54.008816,1525
2012-02-23,173.020004,58677,136.630005,41.369999,1.3369,54.417465,1525
2012-02-24,172.229996,58404,136.929993,42.009998,1.3457,53.657177,1525
2012-02-27,171.699997,58710,137.160004,41.18,1.34,53.277035,1525
2012-02-28,173.490005,60883,137.559998,40.790001,1.347,54.483997,1525
2012-02-29,164.28999299999995,57783,137.020004,40.919998,1.3326,52.64980300000001,1525
2012-03-01,166.610001,58332,137.729996,41.75,1.3312,53.115479,1525
2012-03-02,166.339996,58056,137.309998,40.77,1.3203,52.070087,1525
2012-03-05,165.649994,56994,136.75,40.970001,1.3218,50.95816,1525
2012-03-06,162.699997,57708,134.75,40.130001,1.3115,49.865253,1525
2012-03-07,163.630005,58464,135.690002,40.610001,1.315,50.055317,1525
2012-03-08,165.279999,58775,137.03999299999998,40.82,1.3271,50.673054,1525
2012-03-09,166.380005,59221,137.570007,41.09,1.3114,50.597027,1525
2012-03-12,165.070007,58392,137.580002,40.700001,1.3155,49.770214,1525
2012-03-13,162.300003,58259,140.059998,40.830002,1.3084,49.523121,1525
2012-03-14,159.570007,57236,139.910004,40.41,1.3029,47.631908,1500
2012-03-15,161.080002,57979,140.720001,40.279999,1.3083,47.650917,1500
2012-03-16,161.300003,57254,140.300003,41.029999,1.3175,47.451344,1475
2012-03-19,161.589996,57505,140.850006,41.290001,1.3241,47.137726,1475
2012-03-20,160.130005,56466,140.440002,40.43,1.3225,47.384819,1475
2012-03-21,160.21000700000005,56851,140.21000700000002,40.66,1.3212,47.28978,1475
2012-03-22,159.570007,56302,139.199997,40.139999,1.3198,46.329918,1475
2012-03-23,161.529999,57203,139.649994,40.689999,1.3273,47.28978,1450
2012-03-26,164.399994,57731,141.610001,40.77,1.3358,48.1166,1450
2012-03-27,163.240005,57405,141.169998,40.709999,1.3318,47.432335,1425
2012-03-28,161.509995,56578,140.470001,40.189999,1.3317,46.500984,1425
2012-03-29,161.279999,56771,140.229996,39.290001,1.3302,46.624531,1400
2012-03-30,162.119995,56909,140.809998,39.23,1.3344,47.080704,1400
2012-04-02,162.940002,57595,141.839996,40.029999,1.3323,47.888508,1400
2012-04-03,159.889999,57567,141.259995,39.66,1.3234,46.329918,1400
2012-04-04,157.21000700000005,55385,139.860001,38.84,1.3142,44.391193,1400
2012-04-05,158.309998,55976,139.78999299999998,39.259998,1.3064,43.906509,1375
2012-04-09,159.369995,55902,138.220001,38.970001,1.3102,44.172607,1375
2012-04-10,161.100006,56267,135.899994,38.509998,1.3081,44.704815,1375
2012-04-11,161.070007,56017,137.0,39.009998,1.311,44.182117,1375
2012-04-12,162.699997,56994,138.78999299999998,39.439999,1.3186,45.759712,1375
2012-04-13,160.850006,55809,137.139999,39.150002,1.3077,45.141975,1375
2012-04-16,160.46000700000005,55920,137.050003,39.18,1.3139,44.324665,1375
2012-04-17,160.25,56016,139.080002,39.639999,1.3125,44.771336,1375
2012-04-18,159.309998,56064,138.610001,39.049999,1.3121,44.31517,1385
2012-04-19,159.429993,56576,137.720001,38.959999,1.3136,44.29615,1385
2012-04-20,159.53999299999995,56451,137.949997,39.389999,1.3224,43.830482,1385
2012-04-23,159.070007,55553,136.78999299999998,39.029999,1.3155,42.8041,1385
2012-04-24,159.300003,55697,137.309998,39.169998,1.3194,42.899132,1385
2012-04-25,159.619995,55194,139.190002,39.41,1.3223,43.992046,1385
2012-04-26,161.029999,55924,140.160004,39.529999,1.3209,43.954029,1385
2012-04-27,161.380005,55983,140.389999,39.619999,1.3255,44.476723,1385
2012-04-30,161.880005,55318,139.869995,39.68,1.3241,44.08707800000001,1385
2012-05-01,161.320007,55302,140.740005,40.150002,1.3239,44.13459,1385
2012-05-02,160.589996,55147,140.320007,39.889999,1.3157,43.393314,1385
2012-05-03,158.970001,55133,139.25,38.830002,1.3152,41.701687,1385
2012-05-04,159.470001,55282,137.0,37.290001,1.3083,41.863247,1385
2012-05-07,159.080002,55796,137.100006,37.049999,1.3054,41.502106,1385
2012-05-08,156.0,55135,136.550003,36.869999,1.3003,40.076572,1385
2012-05-09,154.470001,55159,135.740005,36.52,1.2933,40.884373,1385
2012-05-10,154.770004,54568,136.020004,36.610001,1.2936,40.950897,1375
2012-05-11,153.559998,54140,135.610001,36.259998,1.2917,40.314159,1360
2012-05-14,151.330002,53635,134.110001,35.610001000000004,1.2826,38.936146,1360
2012-05-15,149.740005,52957,133.339996,35.279999,1.2731,37.387062,1360
2012-05-16,149.46000700000005,51559,132.830002,35.049999,1.2716,37.596138,1360
2012-05-17,152.800003,53134,130.860001,35.040001000000004,1.2694,39.287773,1350
2012-05-18,154.550003,54468,129.740005,34.43,1.2783,39.553875,1350
2012-05-21,154.649994,54130,131.970001,35.150002,1.2814,40.874866,1335
2012-05-22,152.080002,54392,132.199997,34.48,1.2684,40.4282,1335
2012-05-23,151.619995,53818,132.270004,34.09,1.2586,42.233879,1320
2012-05-24,151.410004,54317,132.529999,34.259998,1.2536,42.414452,1320
2012-05-25,152.679993,54426,132.100006,34.220001,1.2517,42.68055,1300
2012-05-29,151.020004,53964,133.699997,34.23,1.2498,41.90126,1280
2012-05-30,151.910004,54483,131.759995,33.02,1.237,42.043808,1260
2012-05-31,151.619995,54110,131.470001,32.610001000000004,1.2359,41.60664000000001,1250
2012-06-01,157.5,54445,128.160004,31.43,1.2435,44.267654,1250
2012-06-04,157.320007,53839,128.100006,31.76,1.2498,44.980419,1250
2012-06-05,157.139999,54442,129.070007,31.76,1.2454,45.170483,1250
2012-06-06,157.21000700000005,55841,131.970001,32.150002,1.2572,45.256016,1250
2012-06-07,154.5,54091,132.050003,31.719999,1.2562,43.70694,1250
2012-06-08,154.729996,54296,133.100006,31.799999,1.2517,44.03006,1250
2012-06-11,155.360001,54694,131.410004,30.700001,1.2475,43.393314,1250
2012-06-12,156.46000700000005,55076,132.919998,31.42,1.2513,44.438713,1250
2012-06-13,157.119995,55015,132.070007,31.1,1.2556,44.46722800000001,1250
2012-06-14,157.75,54441,133.470001,31.73,1.2631,44.600266,1250
2012-06-15,157.839996,54554,134.139999,31.629999,1.2638,44.590763,1250
2012-06-18,157.929993,54923,134.399994,31.32,1.2576,45.36055800000001,1250
2012-06-19,157.160004,54465,135.699997,31.68,1.2688,45.313046,1250
2012-06-20,155.970001,54570,135.479996,30.49,1.2704,44.923393,1250
2012-06-21,152.020004,52898,132.440002,29.459999,1.2544,42.595016,1250
2012-06-22,152.639999,52864,133.46000700000002,30.1,1.257,42.366936,1250
2012-06-25,153.759995,53675,131.320007,29.799999,1.2505,42.91814,1250
2012-06-26,152.619995,52963,131.979996,29.809999,1.249,42.243385,1250
2012-06-27,152.830002,52767,133.169998,30.200001,1.247,42.081825,1250
2012-06-28,151.050003,51756,132.78999299999998,29.5,1.244,41.159981,1250
2012-06-29,155.190002,52421,136.100006,31.83,1.266,42.547501,1250
2012-07-02,155.089996,52143,136.509995,31.43,1.2586,42.537994,1250
2012-07-03,157.46000700000005,52512,137.410004,32.939999,1.2607,44.1441,1250
2012-07-05,155.679993,52560,136.78999299999998,32.619999,1.2393,43.497856,1250
2012-07-06,153.71000700000005,53061,135.490005,31.59,1.2288,42.224377,1250
2012-07-09,154.03999299999995,53544,135.320007,32.169998,1.2319,42.053314,1250
2012-07-10,152.149994,52648,134.139999,31.52,1.2252,40.741821,1235
2012-07-11,152.990005,52735,134.160004,32.330002,1.2239,39.886501,1235
2012-07-12,152.589996,53017,133.509995,32.200001,1.2198,39.639408,1235
2012-07-13,154.139999,52807,135.75,32.68,1.2252,40.209618,1235
2012-07-16,154.21000700000005,52745,135.429993,33.119999,1.2273,40.06707,1235
2012-07-17,153.470001,52890,136.360001,33.380001,1.2294,39.629902,1235
2012-07-18,153.050003,52706,137.369995,33.689999,1.2284,39.078697,1235
2012-07-19,153.380005,52670,137.729996,34.639999,1.228,39.52536,1235
2012-07-20,153.669998,52872,136.470001,34.200001,1.2157,39.648911,1225
2012-07-23,153.029999,52923,135.089996,33.0,1.2115,38.679546,1225
2012-07-24,153.520004,52828,133.929993,33.150002,1.206,38.698551,1210
2012-07-25,155.669998,53453,133.96000700000002,33.209999,1.2159,39.876991,1210
2012-07-26,156.770004,53217,136.169998,33.41,1.2283,40.703804,1200
2012-07-27,157.53999299999995,53201,138.679993,33.669998,1.2319,40.988918,1185
2012-07-30,157.429993,53827,138.679993,33.450001,1.226,41.549625,1165
2012-07-31,156.490005,53974,137.71000700000002,32.68,1.2304,40.703804,1165
2012-08-01,155.139999,53172,137.589996,33.169998,1.2226,40.152596,1165
2012-08-02,154.130005,52905,136.639999,32.599998,1.218,39.953022,1165
2012-08-03,155.550003,53317,139.350006,34.07,1.2387,40.732319,1165
2012-08-06,156.300003,53344,139.619995,34.419998,1.2401,41.559124,1150
2012-08-07,156.279999,53368,140.320007,34.91,1.2401,42.034302,1150
2012-08-08,156.479996,53409,140.490005,34.869999,1.2365,41.806221,1135
2012-08-09,156.990005,53512,140.610001,34.93,1.2306,42.347923,1135
2012-08-10,157.179993,53499,140.839996,34.849998,1.229,42.623524,1120
2012-08-13,155.990005,53348,140.770004,34.66,1.2332,42.043808,1120
2012-08-14,155.130005,53433,140.78999299999995,34.919998,1.2322,41.749203,1100
2012-08-16,156.559998,53750,141.990005,35.560001,1.2355,43.383816,1100
2012-08-17,156.720001,53631,142.179993,35.950001,1.2334,43.08920300000001,1100
2012-08-20,157.259995,54313,142.190002,35.830002,1.2344,43.355305,1100
2012-08-21,158.830002,55240,141.759995,35.98,1.2472,44.077568,1100
2012-08-22,160.53999299999995,55309,141.820007,36.220001,1.2528,45.141975,1100
2012-08-23,161.889999,56778,140.660004,35.759998,1.2564,45.065945,1100
2012-08-24,161.970001,56949,141.509995,35.68,1.2513,45.2085,1120
2012-08-27,161.360001,58039,141.53999299999995,35.610001000000004,1.25,44.571758,1120
2012-08-28,161.639999,57609,141.399994,35.790001000000004,1.2565,44.524242,1120
2012-08-29,160.589996,57559,141.509995,35.380001,1.2529,44.08707800000001,1120
2012-08-30,160.520004,56953,140.490005,35.259998,1.2506,43.735447,1120
2012-08-31,164.220001,58404,141.160004,35.889999,1.2577,45.560131,1120
2012-09-04,164.479996,60606,141.029999,35.509998,1.2567,45.398571,1100
2012-09-05,164.309998,60630,140.910004,35.57,1.2601,45.550632,1100
2012-09-06,164.889999,62339,143.770004,35.23,1.2631,46.691063,1100
2012-09-07,168.440002,64060,144.330002,35.880001,1.2816,47.955032,1100
2012-09-10,167.28999299999995,63980,143.509995,35.849998,1.2759,47.023682,1100
2012-09-11,167.899994,63804,143.910004,36.110001,1.2855,47.337299,1100
2012-09-12,167.919998,63298,144.389999,36.040001,1.29,47.527367,1100
2012-09-13,171.309998,65292,146.589996,36.509998,1.2989,49.912773,1100
2012-09-14,171.800003,64312,147.240005,36.84,1.3127,51.186249,1200
2012-09-17,170.399994,63761,146.740005,35.75,1.3117,51.214756,1350
2012-09-18,171.720001,64469,146.619995,35.57,1.3048,51.623409,1400
2012-09-19,171.740005,64480,146.699997,34.119999,1.3048,52.070087,1375
2012-09-20,171.470001,64362,146.71000700000005,34.509998,1.2969,51.661423,1325
2012-09-21,171.96000700000005,63371,145.869995,34.490002000000004,1.298,52.089088,1275
2012-09-24,171.050003,62412,145.649994,34.09,1.2931,50.330925,1175
2012-09-25,170.770004,62314,144.100006,33.75,1.29,49.580139,1125
2012-09-26,169.809998,62656,143.28999299999995,33.34,1.2872,49.798725,1100
2012-09-27,172.339996,63055,144.639999,34.150002,1.2914,51.214756,1100
2012-09-28,171.889999,62814,143.970001,34.119999,1.2858,51.024689,1100
2012-10-01,172.28999299999995,62934,144.350006,34.25,1.2889,51.252769,1125
2012-10-03,172.410004,62318,145.089996,32.610001000000004,1.2906,50.102837,1175
2012-10-04,173.610001,62105,146.130005,33.939999,1.3018,51.556885,1200
2012-10-05,172.619995,61732,146.139999,33.349998,1.3034,50.986671,1225
2012-10-09,170.990005,61675,144.199997,34.18,1.2885,49.494617,1225
2012-10-10,170.839996,62176,143.279999,33.84,1.2875,49.874752,1225
2012-10-11,171.320007,61778,143.360001,34.290001000000004,1.2927,49.884258,1225
2012-10-12,170.059998,61346,142.889999,34.0,1.295,49.09545900000001,1225
2012-10-15,168.350006,59959,144.080002,34.0,1.295,49.076454,1225
2012-10-16,169.419998,60031,145.53999299999995,34.130001,1.3054,50.055317,1225
2012-10-17,169.53999299999995,60574,146.199997,34.099998,1.3119,50.473476,1225
2012-10-18,168.78999299999995,60732,145.820007,34.07,1.3066,48.962418,1225
2012-10-19,166.970001,59872,143.389999,33.34,1.3022,49.161987,1225
2012-10-22,167.580002,59614,143.410004,32.900002,1.306,49.827232,1200
2012-10-23,165.429993,59186,141.419998,31.969999,1.2986,48.430214,1175
2012-10-24,164.860001,59000,141.020004,31.629999,1.2974,47.574883,1125
2012-10-25,166.020004,59449,141.429993,31.780001,1.2934,49.028938,1125
2012-10-26,165.929993,59643,141.350006,31.790001,1.2942,48.696312,1125
2012-10-31,166.830002,59881,141.350006,31.780001,1.296,50.273903,1125
2012-11-01,166.070007,59695,142.830002,32.060001,1.2942,49.428085,1150
2012-11-02,162.600006,57651,141.559998,31.35,1.2837,47.28978,1150
2012-11-05,163.229996,58574,141.850006,31.610001,1.2797,46.938156,1150
2012-11-06,166.300003,59910,142.96000700000005,32.560001,1.2814,47.840996,1150
2012-11-07,166.490005,59252,139.720001,31.209999,1.2771,48.534748,1150
2012-11-08,167.990005,59881,138.03999299999998,31.299999,1.2747,48.857872,1150
2012-11-09,167.820007,60785,138.160004,31.73,1.2709,48.154606,1150
2012-11-13,167.100006,60804,137.78999299999998,31.41,1.2704,47.023682,1150
2012-11-14,167.139999,61375,135.929993,31.77,1.2736,44.875877,1150
2012-11-15,166.089996,60910,135.699997,31.49,1.278,43.687931,1150
2012-11-16,165.880005,61002,136.369995,31.93,1.2744,44.163116,1150
2012-11-19,167.869995,61597,139.130005,32.669998,1.2813,45.398571,1125
2012-11-20,167.389999,61536,139.190002,31.950001,1.2818,45.008923,1125
2012-11-21,167.559998,62047,139.449997,32.119999,1.2829,45.69318,1100
2012-11-26,169.429993,63734,141.050003,32.189999,1.2973,46.329918,1100
2012-11-27,168.71000700000005,63536,140.330002,31.98,1.2945,45.103958,1125
2012-11-28,166.550003,63110,141.46000700000005,31.790001,1.2953,45.52212100000001,1125
2012-11-29,167.179993,63052,142.119995,32.169998,1.2978,45.655167,1125
2012-11-30,166.050003,61185,142.149994,32.560001,1.2986,45.189491,1125
2012-12-03,166.130005,61814,141.449997,32.599998,1.3054,44.172607,1125
2012-12-04,164.419998,60671,141.25,32.400002,1.3094,44.33417100000001,1125
2012-12-05,164.119995,60452,141.5,32.220001,1.3068,43.098705,1100
2012-12-06,164.5,62440,141.979996,31.66,1.2968,43.28878,1100
2012-12-07,165.160004,62492,142.410004,31.530001,1.2927,43.64991,1100
2012-12-10,165.800003,62948,142.470001,31.389999,1.2941,44.210629,1100
2012-12-11,165.649994,62324,143.440002,31.469999,1.3006,43.982536,1100
2012-12-12,165.770004,63224,143.509995,31.780001,1.3074,45.265526,1100
2012-12-13,164.369995,61508,142.630005,31.58,1.3078,44.039562,1100
2012-12-14,164.130005,61294,142.100006,31.809999,1.3163,44.172607,1080
2012-12-17,164.440002,61484,143.770004,32.009998,1.3165,44.201118,1080
2012-12-18,162.080002,60687,145.369995,32.18,1.3230000000000002,43.478855,1080
2012-12-19,161.690002,59607,144.28999299999995,32.669998,1.3228,43.108212,1080
2012-12-20,159.729996,57351,145.119995,32.73,1.3244,42.832607,1080
2012-12-21,160.330002,58286,142.78999299999995,32.360001000000004,1.3188,42.937145,1080
2012-12-24,160.619995,57729,142.350006,32.240002000000004,1.3186,43.063889,1080
2012-12-26,160.779999,57472,141.75,33.150002,1.3224,43.351944,1080
2012-12-27,161.160004,58175,141.559998,33.189999,1.3236,43.630394,1080
2012-12-28,160.53999299999995,57516,140.029999,33.040001000000004,1.3216,43.140705,1080
2012-12-31,162.020004,57864,142.410004,33.369999,1.3196,44.542557,1080
2013-01-02,163.169998,58938,146.059998,33.82,1.3186,45.224281,1080
2013-01-03,161.199997,58651,145.729996,33.740002000000004,1.3048,43.342342,1080
2013-01-04,160.440002,57537,146.369995,33.880001,1.3069,43.524776,1080
2013-01-07,159.429993,57983,145.970001,33.919998,1.3117,42.708626,1080
2013-01-08,160.559998,58470,145.550003,33.959999,1.3083,42.871861,1080
2013-01-09,160.490005,57970,145.919998,33.880001,1.3064,42.593407,1080
2013-01-10,161.979996,58680,147.080002,34.169998,1.3271,43.601585,1080
2013-01-11,161.059998,58105,147.070007,34.060001,1.3344,43.591984,1080
2013-01-14,161.53999299999995,58743,146.970001,34.279999,1.3383,43.428757,1080
2013-01-15,162.559998,59459,147.070007,33.990002000000004,1.3304,43.774422,1100
2013-01-16,162.649994,59718,147.050003,34.279999,1.329,43.409554,1100
2013-01-17,163.350006,59614,148.0,34.669998,1.3377,43.207912,1100
2013-01-18,163.089996,59436,148.330002,34.77,1.3319,43.313538,1150
2013-01-22,163.669998,59617,149.130005,35.009998,1.3321,43.995258,1175
2013-01-23,163.21000700000005,59865,149.369995,34.610001000000004,1.3318,42.785439,1175
2013-01-24,161.419998,58953,149.410004,34.759998,1.3376,41.508408,1175
2013-01-25,160.649994,58250,150.25,34.779999,1.3462,40.250576,1175
2013-01-28,160.28999299999995,57762,150.070007,34.939999,1.3456,39.828098,1175
2013-01-29,160.990005,57906,150.660004,35.290001000000004,1.3493,40.567436,1175
2013-01-30,162.190002,59061,150.070007,35.490002000000004,1.3568,40.288982,1175
2013-01-31,161.199997,57849,149.699997,35.279999,1.3579,39.962521,1175
2013-02-01,161.449997,58502,151.240005,35.349998,1.364,40.538628,1175
2013-02-04,162.0,58418,149.53999299999995,34.779999,1.3514,40.653843,1175
2013-02-05,161.96000700000005,58356,151.050003,35.029999,1.3584,40.57703400000001,1175
2013-02-06,162.389999,58376,151.160004,35.040001000000004,1.3523,40.845882,1200
2013-02-07,161.839996,58041,150.96000700000005,34.68,1.3396,40.903496,1200
2013-02-08,161.570007,58212,151.800003,34.700001,1.3365,40.634644,1200
2013-02-11,159.699997,57661,151.770004,35.119999,1.3407,39.818501,1200
2013-02-12,159.889999,57555,152.020004,35.279999,1.3454,40.250576,1200
2013-02-13,159.050003,57442,152.149994,35.189999,1.3453,39.559254,1200
2013-02-14,158.350006,56630,152.28999299999995,35.27,1.3361,39.712872,1250
2013-02-15,155.759995,56086,152.110001,34.720001,1.3363,38.301418,1250
2013-02-19,155.330002,55171,153.25,34.959999,1.3388,37.802124,1265
2013-02-20,151.440002,53720,151.339996,34.169998,1.3281,35.958584,1265
2013-02-21,152.619995,54112,150.419998,33.43,1.3189,36.601902,1250
2013-02-22,152.970001,53304,151.889999,33.599998,1.319,36.419476,1250
2013-02-25,154.339996,53972,149.0,33.209999,1.3062,37.033989,1250
2013-02-26,156.220001,54582,150.020004,33.330002,1.3062,37.494869,1250
2013-02-27,154.570007,53786,151.910004,33.400002,1.3139,36.736332,1250
2013-02-28,153.0,53267,151.610001,33.060001,1.3056,35.91058,1250
2013-03-01,152.440002,53711,152.110001,32.740002000000004,1.3022,35.63213,1175
2013-03-04,152.300003,53801,152.919998,32.400002,1.3026,34.479916,1175
2013-03-05,152.380005,53803,154.28999299999995,32.689999,1.3051,34.499123,1175
2013-03-06,153.229996,54968,154.5,32.540001000000004,1.2967,35.948986,1200
2013-03-07,152.690002,54656,154.779999,32.939999,1.3106,35.44009000000001,1200
2013-03-08,152.71000700000005,54854,155.440002,33.049999,1.3006,35.63213,1200
2013-03-11,152.990005,54593,156.029999,33.040001000000004,1.3045,35.488098,1200
2013-03-12,154.190002,54943,155.679993,33.259998,1.3034,36.371468,1200
2013-03-13,153.660004,54757,155.899994,33.189999,1.2961,35.401684,1200
2013-03-14,153.679993,54289,156.729996,33.419998,1.3005,35.766556,1250
2013-03-15,154.0,54192,155.830002,33.599998,1.3076,35.852974,1250
2013-03-18,155.380005,54321,154.970001,33.650002,1.2956,35.987389,1265
2013-03-19,156.080002,54707,154.610001,33.07,1.2883,36.083408,1265
2013-03-20,155.369995,54331,155.690002,33.450001,1.2933,35.958584,1265
2013-03-21,156.25,55063,154.360001,33.049999,1.2898,36.899555,1250
2013-03-22,155.550003,54125,155.600006,33.610001000000004,1.2988,36.640312,1250
2013-03-25,155.240005,54212,154.949997,33.849998,1.2852,36.169823,1250
2013-03-26,154.720001,54078,156.190002,34.450001,1.2861,35.891376,1250
2013-03-27,155.360001,54062,156.190002,34.549999,1.278,36.486687,1250
2013-03-28,154.449997,53564,156.669998,34.75,1.2816,36.34265900000001,1250
2013-04-01,154.669998,52725,156.050003,34.68,1.2849,35.958584,1230
2013-04-02,152.429993,51473,156.820007,34.650002,1.2819999999999998,34.451115,1230
2013-04-03,150.729996,50722,155.229996,33.759998,1.2851,32.886028,1215
2013-04-04,150.28999299999995,50955,155.860001,33.389999,1.2936,33.817398,1200
2013-04-05,152.809998,51479,155.160004,33.279999,1.2990000000000002,33.663769,1200
2013-04-08,152.160004,51198,156.21000700000005,33.490002000000004,1.3009,33.270092,1200
2013-04-09,153.339996,52163,156.75,33.639999,1.3082,34.595131,1200
2013-04-10,150.75,51775,158.669998,33.830002,1.307,33.270092,1200
2013-04-11,151.050003,51674,159.190002,33.459999,1.3103,32.818813,1200
2013-04-12,143.949997,49430,158.800003,32.529999,1.3112,30.936871000000004,1200
2013-04-15,131.309998,44378,155.119995,31.49,1.3036,27.864305,1180
2013-05-01,141.110001,43659,158.279999,32.389999,1.318,28.469217,1150
2013-05-02,141.919998,44541,159.75,33.490002000000004,1.3064,28.450012,1150
2013-05-03,142.089996,44776,161.369995,34.009998,1.3115,28.507624,1150
2013-05-06,142.149994,45168,161.779999,34.139999,1.3076,28.546026,1150
2013-05-07,140.380005,44861,162.600006,34.009998,1.3079,27.701075,1150
2013-05-08,142.46000700000005,44906,163.339996,34.400002,1.3152,29.227755,1150
2013-05-09,140.809998,45165,162.880005,34.169998,1.3043,28.661253,1150
2013-05-10,139.600006,45062,163.410004,34.139999,1.2993,28.622843,1150
2013-05-14,137.809998,44516,165.229996,33.560001,1.2919999999999998,27.566652,1150
2013-05-15,134.630005,43314,166.119995,33.610001000000004,1.2887,26.308817,1125
2013-05-17,131.070007,42814,166.940002,34.209999,1.2839,25.329441,1125
2013-05-20,135.119995,43263,166.929993,34.439999,1.2883,26.904129,1125
2013-05-21,132.880005,43170,167.169998,34.110001000000004,1.2906,26.232006,1125
2013-05-23,134.610001,43571,165.449997,33.540001000000004,1.2936,26.760103000000004,1115
2013-05-24,133.759995,43473,165.309998,33.369999,1.2932,26.404837,1100
2013-05-28,133.490005,43262,166.300003,33.790001000000004,1.2856,26.13599,1100
2013-05-30,136.699997,44421,165.830002,33.25,1.305,28.862886,1080
2013-05-31,133.919998,43616,163.449997,32.610001000000004,1.2999,28.325190000000006,1080
2013-06-04,135.229996,43763,163.559998,33.200001,1.3081,28.651649,1060
2013-06-06,136.529999,44508,162.729996,33.619999,1.3247,29.09333,1040
2013-06-10,133.940002,44162,164.800003,34.0,1.3257,27.931519,1040
2013-06-11,133.25,43611,163.100006,33.790001000000004,1.3315,27.009748,1040
2013-06-14,134.429993,43788,163.179993,34.740002000000004,1.3347,27.000145,1040
2013-06-18,132.130005,44041,165.740005,34.959999,1.3394,26.289616,1040
2013-06-19,130.589996,43954,163.449997,34.779999,1.3295,25.454266,1040
2013-06-20,123.599998,41305,159.399994,33.630001,1.3219999999999998,23.572317,1040
2013-06-21,125.050003,41497,159.070007,33.23,1.3123,23.908381,1040
2013-06-24,123.93,40834,157.059998,33.639999,1.3119,22.804176,1020
